      #Energy        TDOS
     -13.85388       2.46500
     -13.84688       2.21300
     -13.83988       1.94200
     -13.83388       1.66400
     -13.82688       1.38900
     -13.81988       1.12900
     -13.81388       0.89200
     -13.80688       0.68450
     -13.79988       0.50970
     -13.79288       0.36800
     -13.78688       0.25740
     -13.77988       0.17440
     -13.77288       0.11440
     -13.76688       0.07256
     -13.75988       0.04453
     -13.75288       0.02643
     -13.74588       0.01516
     -13.73988       0.00841
     -13.73288       0.00450
     -13.72588       0.00233
     -13.71988       0.00117
     -13.71288       0.00056
     -13.70588       0.00026
     -13.69888       0.00012
     -13.69288       0.00005
     -13.68588       0.00002
     -13.67888       0.00001
     -13.67288       0.00001
     -13.66588       0.00002
     -13.65888       0.00005
     -13.65188       0.00011
     -13.64588       0.00022
     -13.63888       0.00043
     -13.63188       0.00081
     -13.62588       0.00150
     -13.61888       0.00268
     -13.61188       0.00465
     -13.60588       0.00784
     -13.59888       0.01288
     -13.59188       0.02063
     -13.58488       0.03231
     -13.57888       0.04958
     -13.57188       0.07472
     -13.56488       0.11080
     -13.55888       0.16210
     -13.55188       0.23400
     -13.54488       0.33360
     -13.53788       0.46950
     -13.53188       0.65150
     -13.52488       0.89020
     -13.51788       1.19600
     -13.51188       1.57600
     -13.50488       2.03500
     -13.49788       2.57300
     -13.49088       3.18300
     -13.48488       3.85000
     -13.47788       4.55300
     -13.47088       5.26800
     -13.46488       5.96500
     -13.45788       6.61600
     -13.45088       7.19100
     -13.44488       7.66700
     -13.43788       8.02200
     -13.43088       8.24000
     -13.42388       8.31200
     -13.41788       8.23600
     -13.41088       8.01600
     -13.40388       7.66300
     -13.39788       7.19900
     -13.39088       6.64900
     -13.38388       6.04500
     -13.37688       5.42200
     -13.37088       4.81100
     -13.36388       4.24200
     -13.35688       3.73600
     -13.35088       3.31100
     -13.34388       2.97100
     -13.33688       2.71900
     -13.32988       2.54900
     -13.32388       2.45200
     -13.31688       2.41900
     -13.30988       2.44000
     -13.30388       2.50800
     -13.29688       2.61700
     -13.28988       2.76500
     -13.28388       2.95100
     -13.27688       3.17400
     -13.26988       3.43400
     -13.26288       3.72800
     -13.25688       4.04800
     -13.24988       4.38300
     -13.24288       4.71800
     -13.23688       5.03400
     -13.22988       5.31000
     -13.22288       5.52800
     -13.21588       5.67400
     -13.20988       5.73900
     -13.20288       5.72400
     -13.19588       5.63600
     -13.18988       5.49300
     -13.18288       5.31500
     -13.17588       5.12600
     -13.16888       4.94900
     -13.16288       4.79900
     -13.15588       4.68800
     -13.14888       4.61800
     -13.14288       4.58200
     -13.13588       4.56800
     -13.12888       4.56000
     -13.12288       4.54100
     -13.11588       4.49600
     -13.10888       4.41800
     -13.10188       4.30200
     -13.09588       4.15200
     -13.08888       3.97400
     -13.08188       3.77900
     -13.07588       3.57600
     -13.06888       3.37400
     -13.06188       3.17600
     -13.05488       2.98500
     -13.04888       2.79900
     -13.04188       2.61600
     -13.03488       2.43700
     -13.02888       2.26500
     -13.02188       2.11000
     -13.01488       1.98800
     -13.00788       1.92300
     -13.00188       1.94600
     -12.99488       2.09200
     -12.98788       2.39900
     -12.98188       2.90300
     -12.97488       3.63300
     -12.96788       4.60600
     -12.96088       5.82200
     -12.95488       7.26000
     -12.94788       8.87500
     -12.94088      10.60000
     -12.93488      12.34000
     -12.92788      14.00000
     -12.92088      15.47000
     -12.91488      16.66000
     -12.90788      17.49000
     -12.90088      17.90000
     -12.89388      17.90000
     -12.88788      17.51000
     -12.88088      16.79000
     -12.87388      15.81000
     -12.86788      14.67000
     -12.86088      13.45000
     -12.85388      12.24000
     -12.84688      11.09000
     -12.84088      10.04000
     -12.83388       9.11000
     -12.82688       8.30000
     -12.82088       7.60000
     -12.81388       6.99600
     -12.80688       6.47300
     -12.79988       6.01700
     -12.79388       5.61700
     -12.78688       5.26600
     -12.77988       4.96100
     -12.77388       4.69900
     -12.76688       4.48100
     -12.75988       4.31200
     -12.75388       4.19700
     -12.74688       4.14700
     -12.73988       4.17200
     -12.73288       4.28400
     -12.72688       4.49300
     -12.71988       4.80600
     -12.71288       5.22700
     -12.70688       5.75500
     -12.69988       6.38500
     -12.69288       7.11100
     -12.68588       7.92200
     -12.67988       8.80600
     -12.67288       9.74400
     -12.66588      10.71000
     -12.65988      11.67000
     -12.65288      12.57000
     -12.64588      13.36000
     -12.63888      13.98000
     -12.63288      14.36000
     -12.62588      14.45000
     -12.61888      14.23000
     -12.61288      13.69000
     -12.60588      12.86000
     -12.59888      11.78000
     -12.59288      10.53000
     -12.58588       9.19300
     -12.57888       7.86400
     -12.57188       6.62500
     -12.56588       5.54800
     -12.55888       4.68100
     -12.55188       4.05100
     -12.54588       3.66000
     -12.53888       3.48900
     -12.53188       3.49700
     -12.52488       3.63200
     -12.51888       3.83200
     -12.51188       4.03600
     -12.50488       4.19100
     -12.49888       4.25300
     -12.49188       4.19700
     -12.48488       4.01500
     -12.47788       3.71700
     -12.47188       3.32700
     -12.46488       2.87800
     -12.45788       2.40500
     -12.45188       1.94100
     -12.44488       1.51200
     -12.43788       1.13800
     -12.43088       0.82690
     -12.42488       0.58010
     -12.41788       0.39300
     -12.41088       0.25700
     -12.40488       0.16230
     -12.39788       0.09895
     -12.39088       0.05825
     -12.38488       0.03310
     -12.37788       0.01816
     -12.37088       0.00962
     -12.36388       0.00492
     -12.35788       0.00243
     -12.35088       0.00116
     -12.34388       0.00053
     -12.33788       0.00024
     -12.33088       0.00010
     -12.32388       0.00004
     -12.31688       0.00002
     -12.31088       0.00001
     -12.30388       0.00000
     -12.29688       0.00000
     -12.29088       0.00000
     -12.28388       0.00000
     -12.27688       0.00000
     -12.26988       0.00000
     -12.26388       0.00000
     -12.25688       0.00000
     -12.24988       0.00000
     -12.24388       0.00000
     -12.23688       0.00000
     -12.22988       0.00000
     -12.22388       0.00000
     -12.21688       0.00000
     -12.20988       0.00000
     -12.20288       0.00000
     -12.19688       0.00000
     -12.18988       0.00000
     -12.18288       0.00000
     -12.17688       0.00000
     -12.16988       0.00000
     -12.16288       0.00000
     -12.15588       0.00000
     -12.14988       0.00000
     -12.14288       0.00000
     -12.13588       0.00000
     -12.12988       0.00000
     -12.12288       0.00000
     -12.11588       0.00000
     -12.10888       0.00000
     -12.10288       0.00000
     -12.09588       0.00000
     -12.08888       0.00000
     -12.08288       0.00000
     -12.07588       0.00000
     -12.06888       0.00000
     -12.06288       0.00000
     -12.05588       0.00000
     -12.04888       0.00000
     -12.04188       0.00000
     -12.03588       0.00000
     -12.02888       0.00000
     -12.02188       0.00000
     -12.01588       0.00000
     -12.00888       0.00000
     -12.00188       0.00000
     -11.99488       0.00000
     -11.98888       0.00000
     -11.98188       0.00000
     -11.97488       0.00000
     -11.96888       0.00000
     -11.96188       0.00000
     -11.95488       0.00000
     -11.94788       0.00000
     -11.94188       0.00000
     -11.93488       0.00000
     -11.92788       0.00000
     -11.92188       0.00000
     -11.91488       0.00000
     -11.90788       0.00000
     -11.90188       0.00000
     -11.89488       0.00000
     -11.88788       0.00000
     -11.88088       0.00000
     -11.87488       0.00000
     -11.86788       0.00000
     -11.86088       0.00000
     -11.85488       0.00000
     -11.84788       0.00000
     -11.84088       0.00000
     -11.83388       0.00000
     -11.82788       0.00000
     -11.82088       0.00000
     -11.81388       0.00000
     -11.80788       0.00000
     -11.80088       0.00000
     -11.79388       0.00000
     -11.78688       0.00000
     -11.78088       0.00000
     -11.77388       0.00000
     -11.76688       0.00000
     -11.76088       0.00000
     -11.75388       0.00000
     -11.74688       0.00000
     -11.73988       0.00000
     -11.73388       0.00000
     -11.72688       0.00000
     -11.71988       0.00000
     -11.71388       0.00000
     -11.70688       0.00000
     -11.69988       0.00000
     -11.69388       0.00000
     -11.68688       0.00000
     -11.67988       0.00000
     -11.67288       0.00000
     -11.66688       0.00000
     -11.65988       0.00000
     -11.65288       0.00000
     -11.64688       0.00000
     -11.63988       0.00000
     -11.63288       0.00000
     -11.62588       0.00000
     -11.61988       0.00000
     -11.61288       0.00000
     -11.60588       0.00000
     -11.59988       0.00000
     -11.59288       0.00000
     -11.58588       0.00000
     -11.57888       0.00000
     -11.57288       0.00000
     -11.56588       0.00000
     -11.55888       0.00000
     -11.55288       0.00000
     -11.54588       0.00000
     -11.53888       0.00000
     -11.53288       0.00000
     -11.52588       0.00000
     -11.51888       0.00000
     -11.51188       0.00000
     -11.50588       0.00000
     -11.49888       0.00000
     -11.49188       0.00000
     -11.48588       0.00000
     -11.47888       0.00000
     -11.47188       0.00000
     -11.46488       0.00000
     -11.45888       0.00000
     -11.45188       0.00000
     -11.44488       0.00000
     -11.43888       0.00000
     -11.43188       0.00000
     -11.42488       0.00000
     -11.41788       0.00000
     -11.41188       0.00000
     -11.40488       0.00000
     -11.39788       0.00000
     -11.39188       0.00000
     -11.38488       0.00000
     -11.37788       0.00000
     -11.37188       0.00000
     -11.36488       0.00000
     -11.35788       0.00000
     -11.35088       0.00000
     -11.34488       0.00000
     -11.33788       0.00000
     -11.33088       0.00000
     -11.32488       0.00000
     -11.31788       0.00000
     -11.31088       0.00000
     -11.30388       0.00000
     -11.29788       0.00000
     -11.29088       0.00000
     -11.28388       0.00000
     -11.27788       0.00000
     -11.27088       0.00000
     -11.26388       0.00000
     -11.25688       0.00000
     -11.25088       0.00000
     -11.24388       0.00000
     -11.23688       0.00000
     -11.23088       0.00000
