      #Energy        TDOS
     -13.87616       0.57230
     -13.86716       0.57500
     -13.85816       0.57560
     -13.85016       0.57460
     -13.84116       0.57290
     -13.83216       0.57230
     -13.82416       0.57390
     -13.81516       0.57810
     -13.80616       0.58370
     -13.79716       0.58910
     -13.78916       0.59240
     -13.78016       0.59260
     -13.77116       0.59030
     -13.76316       0.58700
     -13.75416       0.58490
     -13.74516       0.58580
     -13.73716       0.59030
     -13.72816       0.59750
     -13.71916       0.60520
     -13.71016       0.61100
     -13.70216       0.61310
     -13.69316       0.61110
     -13.68416       0.60650
     -13.67616       0.60160
     -13.66716       0.59930
     -13.65816       0.60130
     -13.64916       0.60780
     -13.64116       0.61730
     -13.63216       0.62710
     -13.62316       0.63410
     -13.61516       0.63640
     -13.60616       0.63370
     -13.59716       0.62760
     -13.58916       0.62090
     -13.58016       0.61690
     -13.57116       0.61800
     -13.56216       0.62460
     -13.55416       0.63550
     -13.54516       0.64770
     -13.53616       0.65770
     -13.52816       0.66270
     -13.51916       0.66180
     -13.51016       0.65580
     -13.50116       0.64750
     -13.49316       0.64050
     -13.48416       0.63790
     -13.47516       0.64170
     -13.46716       0.65160
     -13.45816       0.66520
     -13.44916       0.67910
     -13.44116       0.68940
     -13.43216       0.69360
     -13.42316       0.69090
     -13.41416       0.68320
     -13.40616       0.67370
     -13.39716       0.66620
     -13.38816       0.66420
     -13.38016       0.66930
     -13.37116       0.68080
     -13.36216       0.69640
     -13.35416       0.71190
     -13.34516       0.72360
     -13.33616       0.72850
     -13.32716       0.72610
     -13.31916       0.71790
     -13.31016       0.70740
     -13.30116       0.69900
     -13.29316       0.69630
     -13.28416       0.70120
     -13.27516       0.71330
     -13.26616       0.73010
     -13.25816       0.74750
     -13.24916       0.76130
     -13.24016       0.76840
     -13.23216       0.76770
     -13.22316       0.76040
     -13.21416       0.74980
     -13.20616       0.74040
     -13.19716       0.73620
     -13.18816       0.73990
     -13.17916       0.75160
     -13.17116       0.76920
     -13.16216       0.78850
     -13.15316       0.80500
     -13.14516       0.81540
     -13.13616       0.81810
     -13.12716       0.81430
     -13.11816       0.80790
     -13.11016       0.80440
     -13.10116       0.80990
     -13.09216       0.83000
     -13.08416       0.86820
     -13.07516       0.92550
     -13.06616       1.00100
     -13.05816       1.09000
     -13.04916       1.18900
     -13.04016       1.29200
     -13.03116       1.39500
     -13.02316       1.49600
     -13.01416       1.59100
     -13.00516       1.68200
     -12.99716       1.76600
