      #Energy        TDOS
     -12.21564       0.00000
     -12.20764       0.00000
     -12.20064       0.00000
     -12.19264       0.00000
     -12.18464       0.00000
     -12.17664       0.00000
     -12.16964       0.00000
     -12.16164       0.00000
     -12.15364       0.00000
     -12.14564       0.00000
     -12.13864       0.00000
     -12.13064       0.00000
     -12.12264       0.00000
     -12.11464       0.00000
     -12.10764       0.00000
     -12.09964       0.00000
     -12.09164       0.00000
     -12.08364       0.00000
     -12.07664       0.00000
     -12.06864       0.00000
     -12.06064       0.00000
     -12.05264       0.00000
     -12.04564       0.00000
     -12.03764       0.00000
     -12.02964       0.00000
     -12.02164       0.00000
     -12.01464       0.00000
     -12.00664       0.00000
     -11.99864       0.00000
     -11.99064       0.00000
     -11.98364       0.00000
     -11.97564       0.00000
     -11.96764       0.00000
     -11.95964       0.00000
     -11.95264       0.00000
     -11.94464       0.00000
     -11.93664       0.00000
     -11.92864       0.00000
     -11.92164       0.00000
     -11.91364       0.00000
     -11.90564       0.00000
     -11.89764       0.00000
     -11.89064       0.00000
     -11.88264       0.00000
     -11.87464       0.00000
     -11.86664       0.00000
     -11.85964       0.00000
     -11.85164       0.00000
     -11.84364       0.00000
     -11.83564       0.00000
     -11.82864       0.00000
     -11.82064       0.00000
     -11.81264       0.00000
     -11.80464       0.00000
     -11.79764       0.00000
     -11.78964       0.00000
     -11.78164       0.00000
     -11.77364       0.00000
     -11.76664       0.00000
     -11.75864       0.00000
     -11.75064       0.00000
     -11.74264       0.00000
     -11.73564       0.00000
     -11.72764       0.00000
     -11.71964       0.00000
     -11.71164       0.00000
     -11.70464       0.00000
     -11.69664       0.00000
     -11.68864       0.00000
     -11.68064       0.00000
     -11.67364       0.00000
     -11.66564       0.00000
     -11.65764       0.00000
     -11.64964       0.00000
     -11.64264       0.00000
     -11.63464       0.00000
     -11.62664       0.00000
     -11.61864       0.00000
     -11.61164       0.00000
     -11.60364       0.00000
     -11.59564       0.00000
     -11.58764       0.00000
     -11.58064       0.00000
     -11.57264       0.00000
     -11.56464       0.00000
     -11.55664       0.00000
     -11.54964       0.00000
     -11.54164       0.00000
     -11.53364       0.00000
     -11.52564       0.00000
     -11.51864       0.00000
     -11.51064       0.00000
     -11.50264       0.00000
     -11.49464       0.00000
     -11.48764       0.00000
     -11.47964       0.00000
     -11.47164       0.00000
     -11.46364       0.00000
     -11.45664       0.00000
     -11.44864       0.00000
     -11.44064       0.00000
     -11.43264       0.00000
     -11.42564       0.00000
     -11.41764       0.00000
     -11.40964       0.00000
     -11.40164       0.00000
     -11.39464       0.00000
     -11.38664       0.00000
     -11.37864       0.00000
     -11.37064       0.00000
     -11.36364       0.00000
     -11.35564       0.00000
     -11.34764       0.00000
     -11.33964       0.00000
     -11.33264       0.00000
     -11.32464       0.00000
     -11.31664       0.00000
     -11.30864       0.00000
     -11.30164       0.00000
     -11.29364       0.00000
     -11.28564       0.00000
     -11.27764       0.00000
     -11.27064       0.00000
     -11.26264       0.00000
     -11.25464       0.00000
     -11.24664       0.00000
     -11.23964       0.00000
     -11.23164       0.00000
     -11.22364       0.00000
     -11.21564       0.00000
     -11.20864       0.00000
     -11.20064       0.00000
     -11.19264       0.00000
     -11.18464       0.00000
     -11.17764       0.00000
     -11.16964       0.00000
     -11.16164       0.00000
     -11.15364       0.00000
     -11.14664       0.00000
     -11.13864       0.00000
     -11.13064       0.00000
     -11.12264       0.00000
     -11.11564       0.00000
     -11.10764       0.00000
     -11.09964       0.00000
     -11.09164       0.00000
     -11.08464       0.00000
     -11.07664       0.00000
     -11.06864       0.00000
     -11.06064       0.00000
     -11.05364       0.00000
     -11.04564       0.00000
     -11.03764       0.00000
     -11.02964       0.00000
     -11.02264       0.00000
     -11.01464       0.00000
     -11.00664       0.00000
     -10.99864       0.00000
     -10.99164       0.00000
     -10.98364       0.00000
     -10.97564       0.00000
     -10.96764       0.00000
     -10.96064       0.00000
     -10.95264       0.00000
     -10.94464       0.00000
     -10.93664       0.00000
     -10.92964       0.00000
     -10.92164       0.00000
     -10.91364       0.00000
     -10.90564       0.00000
     -10.89864       0.00000
     -10.89064       0.00000
     -10.88264       0.00000
     -10.87464       0.00000
     -10.86764       0.00000
     -10.85964       0.00000
     -10.85164       0.00000
     -10.84364       0.00000
     -10.83664       0.00000
