      #Energy        TDOS
     -12.06019       0.00000
     -12.05019       0.00000
     -12.04019       0.00000
     -12.03019       0.00000
     -12.02019       0.00000
     -12.00919       0.00000
     -11.99919       0.00000
     -11.98919       0.00000
     -11.97919       0.00000
     -11.96919       0.00000
     -11.95919       0.00000
     -11.94919       0.00000
     -11.93919       0.00000
     -11.92919       0.00000
     -11.91819       0.00000
     -11.90819       0.00000
     -11.89819       0.00000
     -11.88819       0.00000
     -11.87819       0.00000
     -11.86819       0.00000
     -11.85819       0.00000
     -11.84819       0.00000
     -11.83719       0.00000
     -11.82719       0.00000
     -11.81719       0.00000
     -11.80719       0.00000
     -11.79719       0.00000
     -11.78719       0.00000
     -11.77719       0.00000
     -11.76719       0.00000
     -11.75719       0.00000
     -11.74619       0.00000
     -11.73619       0.00000
     -11.72619       0.00000
     -11.71619       0.00000
     -11.70619       0.00000
     -11.69619       0.00000
     -11.68619       0.00000
     -11.67619       0.00000
     -11.66519       0.00000
     -11.65519       0.00000
     -11.64519       0.00000
     -11.63519       0.00000
     -11.62519       0.00000
     -11.61519       0.00000
     -11.60519       0.00000
     -11.59519       0.00000
     -11.58519       0.00000
     -11.57419       0.00000
     -11.56419       0.00000
     -11.55419       0.00000
     -11.54419       0.00000
     -11.53419       0.00000
     -11.52419       0.00000
     -11.51419       0.00000
     -11.50419       0.00000
     -11.49319       0.00000
     -11.48319       0.00000
     -11.47319       0.00000
     -11.46319       0.00000
     -11.45319       0.00000
     -11.44319       0.00000
     -11.43319       0.00000
     -11.42319       0.00000
     -11.41319       0.00000
     -11.40219       0.00000
     -11.39219       0.00000
     -11.38219       0.00000
     -11.37219       0.00000
     -11.36219       0.00000
     -11.35219       0.00000
     -11.34219       0.00000
     -11.33219       0.00000
     -11.32119       0.00000
     -11.31119       0.00000
     -11.30119       0.00000
     -11.29119       0.00000
     -11.28119       0.00000
     -11.27119       0.00000
     -11.26119       0.00000
     -11.25119       0.00000
     -11.24119       0.00000
     -11.23019       0.00000
     -11.22019       0.00000
     -11.21019       0.00000
     -11.20019       0.00000
     -11.19019       0.00000
     -11.18019       0.00000
     -11.17019       0.00000
     -11.16019       0.00000
     -11.14919       0.00000
     -11.13919       0.00000
     -11.12919       0.00000
     -11.11919       0.00000
     -11.10919       0.00000
     -11.09919       0.00000
     -11.08919       0.00000
     -11.07919       0.00000
     -11.06919       0.00000
     -11.05819       0.00000
     -11.04819       0.00000
     -11.03819       0.00000
     -11.02819       0.00000
     -11.01819       0.00000
     -11.00819       0.00000
     -10.99819       0.00000
     -10.98819       0.00000
     -10.97719       0.00000
     -10.96719       0.00000
     -10.95719       0.00000
     -10.94719       0.00000
     -10.93719       0.00000
     -10.92719       0.00000
     -10.91719       0.00000
     -10.90719       0.00000
     -10.89719       0.00000
     -10.88619       0.00000
     -10.87619       0.00000
     -10.86619       0.00000
     -10.85619       0.00000
     -10.84619       0.00000
     -10.83619       0.00000
     -10.82619       0.00000
     -10.81619       0.00000
     -10.80519       0.00000
     -10.79519       0.00000
     -10.78519       0.00000
     -10.77519       0.00000
     -10.76519       0.00000
     -10.75519       0.00000
     -10.74519       0.00000
     -10.73519       0.00000
     -10.72519       0.00000
     -10.71419       0.00000
     -10.70419       0.00000
     -10.69419       0.00000
     -10.68419       0.00000
     -10.67419       0.00000
     -10.66419       0.00000
     -10.65419       0.00000
     -10.64419       0.00000
     -10.63319       0.00000
     -10.62319       0.00000
     -10.61319       0.00000
     -10.60319       0.00000
     -10.59319       0.00000
     -10.58319       0.00000
     -10.57319       0.00000
     -10.56319       0.00000
     -10.55319       0.00000
     -10.54219       0.00000
     -10.53219       0.00000
     -10.52219       0.00000
     -10.51219       0.00000
     -10.50219       0.00000
     -10.49219       0.00000
     -10.48219       0.00000
     -10.47219       0.00000
     -10.46119       0.00000
     -10.45119       0.00000
     -10.44119       0.00000
     -10.43119       0.00000
     -10.42119       0.00000
     -10.41119       0.00000
     -10.40119       0.00000
     -10.39119       0.00000
     -10.38119       0.00000
     -10.37019       0.00000
     -10.36019       0.00000
     -10.35019       0.00000
     -10.34019       0.00000
     -10.33019       0.00000
     -10.32019       0.00000
     -10.31019       0.00000
     -10.30019       0.00000
     -10.28919       0.00000
     -10.27919       0.00000
     -10.26919       0.00000
     -10.25919       0.00000
     -10.24919       0.00000
     -10.23919       0.00000
     -10.22919       0.00000
     -10.21919       0.00000
     -10.20919       0.00000
     -10.19819       0.00000
     -10.18819       0.00000
     -10.17819       0.00000
     -10.16819       0.00000
     -10.15819       0.00000
     -10.14819       0.00000
     -10.13819       0.00000
     -10.12819       0.00000
     -10.11719       0.00000
     -10.10719       0.00000
     -10.09719       0.00000
     -10.08719       0.00000
     -10.07719       0.00000
     -10.06719       0.00000
     -10.05719       0.00000
     -10.04719       0.00000
     -10.03719       0.00000
