#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 400  16
# Band-Index    1
   0.00000    -11.568883
   0.04503    -11.560693
   0.09007    -11.536116
   0.13510    -11.495216
   0.18014    -11.438084
   0.22517    -11.364822
   0.27021    -11.275617
   0.31524    -11.170650
   0.36027    -11.050214
   0.40531    -10.914600
   0.45034    -10.764179
   0.49538    -10.599432
   0.54041    -10.420963
   0.58545    -10.229431
   0.63048    -10.025694
   0.67552     -9.810853
   0.72055     -9.586228
   0.76558     -9.353463
   0.81062     -9.114656
   0.85565     -8.872504
   0.90069     -8.630261
   0.94572     -8.391975
   0.99076     -8.162480
   1.03579     -7.947162
   1.08082     -7.751405
   1.12586     -7.579884
   1.17089     -7.435642
   1.21593     -7.319307
   1.26096     -7.229359
   1.30600     -7.162519
   1.35103     -7.114787
   1.39607     -7.082313
   1.44110     -7.060431
   1.48613     -7.047378
   1.53117     -7.040405
   1.57620     -7.036794
   1.62124     -7.035394
   1.66627     -7.035127
   1.71131     -7.035239
   1.75634     -7.035322
   1.75634     -7.035322
   1.77886     -7.034341
   1.80137     -7.031402
   1.82389     -7.026515
   1.84641     -7.019694
   1.86893     -7.010961
   1.89144     -7.000346
   1.91396     -6.987883
   1.93648     -6.973614
   1.95899     -6.957586
   1.98151     -6.939724
   2.00403     -6.920370
   2.02655     -6.899447
   2.04906     -6.877032
   2.07158     -6.853214
   2.09410     -6.828088
   2.11662     -6.801610
   2.13913     -6.774204
   2.16165     -6.745833
   2.18417     -6.716632
   2.20668     -6.686749
   2.22920     -6.656341
   2.25172     -6.625579
   2.27424     -6.594679
   2.29675     -6.563774
   2.31927     -6.533106
   2.34179     -6.502899
   2.36430     -6.473388
   2.38682     -6.444825
   2.40934     -6.417468
   2.43186     -6.391586
   2.45437     -6.367450
   2.47689     -6.345334
   2.49941     -6.325503
   2.52192     -6.308215
   2.54444     -6.293704
   2.56696     -6.282179
   2.58948     -6.273813
   2.61199     -6.268735
   2.63451     -6.266728
   2.63451     -6.266728
   2.65043     -6.267145
   2.66635     -6.267840
   2.68228     -6.268972
   2.69820     -6.270528
   2.71412     -6.272492
   2.73004     -6.274848
   2.74596     -6.277583
   2.76189     -6.280685
   2.77781     -6.284138
   2.79373     -6.287930
   2.80965     -6.292048
   2.82557     -6.296478
   2.84150     -6.301209
   2.85742     -6.306226
   2.87334     -6.311514
   2.88926     -6.317056
   2.90519     -6.322833
   2.92111     -6.328824
   2.93703     -6.335004
   2.95295     -6.341341
   2.96887     -6.347803
   2.98480     -6.354348
   3.00072     -6.360932
   3.01664     -6.367506
   3.03256     -6.374017
   3.04848     -6.380408
   3.06441     -6.386619
   3.08033     -6.392438
   3.09625     -6.398125
   3.11217     -6.403460
   3.12809     -6.408389
   3.14402     -6.412860
   3.15994     -6.416830
   3.17586     -6.420258
   3.19178     -6.423111
   3.20770     -6.425359
   3.22363     -6.426980
   3.23955     -6.428013
   3.25547     -6.428340
   3.25547     -6.428340
   3.30324     -6.355040
   3.35100     -6.284062
   3.39877     -6.219405
   3.44653     -6.168122
   3.49430     -6.138753
   3.54207     -6.134729
   3.58983     -6.155560
   3.63760     -6.200182
   3.68537     -6.269774
   3.73313     -6.366081
   3.78090     -6.490209
   3.82866     -6.641767
   3.87643     -6.820799
   3.92420     -7.024827
   3.97196     -7.250691
   4.01973     -7.494478
   4.06749     -7.751777
   4.11526     -8.018169
   4.16303     -8.289523
   4.21079     -8.562107
   4.25856     -8.832622
   4.30633     -9.098414
   4.35409     -9.356922
   4.40186     -9.606285
   4.44962     -9.844849
   4.49739    -10.071286
   4.54516    -10.284431
   4.59292    -10.483300
   4.64069    -10.667095
   4.68846    -10.835164
   4.73622    -10.986883
   4.78399    -11.121767
   4.83175    -11.239452
   4.87952    -11.339567
   4.92729    -11.421823
   4.97505    -11.486025
   5.02282    -11.532021
   5.07058    -11.559663
   5.11835    -11.568883
   5.11835    -11.568883
   5.15735    -11.562749
   5.19635    -11.544300
   5.23535    -11.513598
   5.27435    -11.470710
   5.31335    -11.415727
   5.35236    -11.348724
   5.39136    -11.269821
   5.43036    -11.179176
   5.46936    -11.077009
   5.50836    -10.963535
   5.54736    -10.839011
   5.58636    -10.703761
   5.62536    -10.558194
   5.66436    -10.402768
   5.70336    -10.238005
   5.74236    -10.064557
   5.78137     -9.883234
   5.82037     -9.694998
   5.85937     -9.500966
   5.89837     -9.302528
   5.93737     -9.101374
   5.97637     -8.899555
   6.01537     -8.699413
   6.05437     -8.503700
   6.09337     -8.315494
   6.13237     -8.138004
   6.17137     -7.974255
   6.21038     -7.826793
   6.24938     -7.697355
   6.28838     -7.586590
   6.32738     -7.494026
   6.36638     -7.418367
   6.40538     -7.357824
